Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;HMA_20;HMA_30;MACD;RSI_14;ATR_14;OBV;ADX_14;Kon_Azul;Kon_Marron;Kon_Verde;Kon_Media
2015-07-31 00:00:00-04:00;26,954500198364258;27,142000198364258;26,72599983215332;26,8075008392334;60512000;0,0;0,0;;;0,0;0,0;0,4160003662109375;60512000,0;0,0;0,0;;;
2015-08-03 00:00:00-04:00;26,872499465942383;27,02199935913086;26,468000411987305;26,75149917602539;60284000;0,0;0,0;;;-0,004467369144798283;0,0;0,42585740770612446;228000,0;7,142857142857142;-699,9999999999565;-1,36399995703806;-1,36399995703806;-1,36399995703806
2015-08-04 00:00:00-04:00;26,484500885009766;26,84749984741211;26,45800018310547;26,594999313354492;58692000;0,0;0,0;;;-0,020400854025211856;0,0;0,4232604260347328;-58464000,0;13,775510204081632;-550,0928591031027;-7,042739883316189;-7,042739883316189;-2,073842447822826
2015-08-05 00:00:00-04:00;26,940000534057617;26,957000732421875;26,70599937438965;26,850500106811523;57788000;0,0;0,0;;;-0,012270035532949919;54,59391607707607;0,41888478267992213;-676000,0;15,350317332814939;202,6018897306117;53,465488846066016;53,465488846066016;4,8685739639132795
2015-08-06 00:00:00-04:00;26,96500015258789;27,136999130249023;26,375999450683594;26,472999572753906;76410000;0,0;0,0;;;-0,035873909396514136;30,218797302876013;0,443321561028887;-77086000,0;19,151200804342686;177,27665351428175;33,45940340076597;-666,540596599234;8,442427643519867
2015-08-07 00:00:00-04:00;26,45800018310547;26,472999572753906;25,910499572753906;26,131000518798828;79384000;0,0;0,0;;;-0,08124012929860669;21,515821732656804;0,45183430666968083;-156470000,0;23,66101295046094;155,11707182499072;4,485410881595406;-504,046226632115;7,94780054827931
2015-08-10 00:00:00-04:00;26,426000595092773;26,61400032043457;26,149999618530273;26,200000762939453;52318000;0,0;0,0;;;-0,11035335756055531;25,825744684403787;0,45406041345297093;-104152000,0;26,22544439593153;264,79698593005827;20,47295516601031;-340,03608465420484;9,513444875495685
2015-08-11 00:00:00-04:00;26,1825008392334;26,448999404907227;26,100000381469727;26,37299919128418;53532000;0,0;0,0;;;-0,11810483433588459;34,80232697773093;0,44655602845186587;-50620000,0;28,73796218398473;174,0781506712643;16,525144303526773;-237,86665831783665;10,389907303999571
2015-08-12 00:00:00-04:00;26,1875;26,375;25,652999877929688;26,295499801635742;79246000;0,0;0,0;;;-0,12901429213084015;33,012573060187165;0,46623060656746923;-129866000,0;31,91017466508969;125,09746305869707;10,819040101384797;-189,98731989743453;10,443548903672726
2015-08-13 00:00:00-04:00;26,368499755859375;26,732999801635742;26,274499893188477;26,482999801635742;57904000;0,0;0,0;;;-0,12113407482340222;40,424873312426975;0,46567841384459757;-71962000,0;32,28417105695559;240,93592632095286;37,05127117779399;-125,97123999105851;13,769514187937885
