Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;HMA_20;HMA_30;MACD;RSI_14;ATR_14;OBV;ADX_14;Kon_Azul;Kon_Marron;Kon_Verde;Kon_Media
2015-07-31 00:00:00+02:00;1,343064748772275;1,343064748772275;1,3205408557586156;1,3346984386444092;29320596;0,0;0,0;;;0,0;0,0;0,022523893013659535;29320596,0;0,0;0,0;;;
2015-08-03 00:00:00+02:00;1,3379159570020012;1,3546479470531285;1,3295504348363407;1,3334113359451294;22565859;0,0;0,0;;;-0,00010267485920167907;0,0;0,022707722956740128;6754737,0;7,142857142857142;-699,9999999999056;118,79611697184242;118,79611697184242;118,79611697184242
2015-08-04 00:00:00+02:00;1,3282631438773356;1,3289065485812772;1,2986602226973507;1,3121745586395264;33605124;0,0;0,0;;;-0,0018760499344170345;0,0;0,02356796512038574;-26850387,0;10,085971550677252;-326,66666666658955;21,473163103015327;-678,526836896939;106,63074773823904
2015-08-05 00:00:00+02:00;1,3192536803820953;1,3224712556082456;1,3121745735486527;1,3160361051559448;18038716;0,0;0,0;;;-0,0029360232776842743;14,635149116505602;0,022620017395266707;-8811671,0;12,818863500795926;700,0;31,46937791393335;-413,98516754064684;97,23557651020083
2015-08-06 00:00:00+02:00;1,311531326457369;1,323758380270687;1,2993041150240825;1,3160361051559448;15536226;0,0;0,0;;;-0,0037330277685323487;14,635149116505602;0,022751035098933687;-8811671,0;16,33003184392335;326,66666666669016;22,229065141080174;-296,34678625211745;87,85976258906074
2015-08-07 00:00:00+02:00;1,3192538352174277;1,3192538352174277;1,3038090467453003;1,3038090467453003;12973060;0,0;0,0;;;-0,005290297738353544;10,000771831246823;0,022229160339876094;-21784731,0;19,59040244825596;-699,9999999999403;19,589183699280127;-223,1812915282282;79,32594022783816
2015-08-10 00:00:00+02:00;1,3166796030135635;1,325689162126618;1,2960861561622978;1,317322850227356;11514657;0,0;0,0;;;-0,00537206854533312;33,33318087118397;0,02275586359876496;-10270074,0;23,039235760654073;332,23605047557913;28,89148676058474;-163,61532834949367;73,02163354443148
2015-08-11 00:00:00+02:00;1,3115315762432438;1,325689162126618;1,3108876197394583;1,317322850227356;32268752;0,0;0,0;;;-0,005374913838034123;33,33318087118397;0,022187697797936015;-10270074,0;26,241723836452323;290,7065441661258;41,07127922536749;-115,77105056627191;69,02783925454848
2015-08-12 00:00:00+02:00;1,3063827447023575;1,3134618523666455;1,2922251598537293;1,3038090467453003;25887457;0,0;0,0;;;-0,006393914686006141;26,470636308657916;0,022395554410485345;-36157531,0;29,910814448135415;-629,7127828691371;22,123186255871193;-108,18215920536315;63,16475762971382
2015-08-13 00:00:00+02:00;1,322471138822932;1,3359854737252304;1,3108872543138679;1,3192535638809204;24568786;0,0;0,0;;;-0,005887370796122893;40,47607496173847;0,023094188165445683;-11588745,0;29,733136243871737;433,8492779442883;57,26274455610976;-52,59291555913514;62,42700599551331
2015-08-14 00:00:00+02:00;1,3186099181601705;1,3269762296979393;1,2793541075651762;1,2799980640411377;28212419;0,0;0,0;;;-0,008554906245158422;27,27259219048109;0,024846183448825495;-39801164,0;31,116867700145754;326,66666666665355;27,482038875511154;-110,86853051246977;58,05888510551304
2015-08-17 00:00:00+02:00;1,290294513587802;1,2935121675141146;1,2716315218593288;1,2806410789489746;24426307;0,0;0,0;;;-0,010496069225456761;27,65913211414157;0,0246343593206798;-15374857,0;32,66727648986173;220,6413311198035;13,755873962457759;-126,00640461429036;52,52100871263114
2015-08-18 00:00:00+02:00;1,2806410789489746;1,2922249640856227;1,2716315218593288;1,2806410789489746;17144675;0,0;0,0;;;-0,011897310087793489;27,65913211414157;0,02434572238536652;-15374857,0;34,106941794597994;151,3253746195191;13,272310749471227;-116,83320832216778;47,614921467236144
2015-08-19 00:00:00+02:00;1,2742060605570118;1,2986604078217199;1,2722756097400505;1,2754932641983032;28432514;0,0;0,0;;;-0,013270218377851029;26,530272772037208;0,024491370649388153;-43807371,0;34,724046594355215;111,34756315738377;17,504455932337954;-102,59551349281367;43,85111327537387
2015-08-20 00:00:00+02:00;1,2735620758474835;1,282571633669251;1,2394549256950076;1,2497516870498657;23797583;0,0;0,0;;;-0,016248090361927092;22,03353377828398;0,02582175188687781;-67604954,0;36,38429636901545;-562,3467202747337;8,31591721349866;-99,64887770752232;39,40921376763947
